id,user_id,message,is_read,created_at
130,19,Je bent toegevoegd aan Groep #2! Bekijk snel je nieuwe reisgenoten.,true,2025-12-01 13:16:42.918102
131,2,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Nederland. ✈️,false,2025-12-01 13:16:55.278015
132,4,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Nederland. ✈️,true,2025-12-01 13:16:55.278439
133,5,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Nederland. ✈️,true,2025-12-01 13:16:55.278508
134,19,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Nederland. ✈️,true,2025-12-01 13:16:55.278561
135,19,Betaling ontvangen! Je plek voor Nederland is definitief.,false,2025-12-01 13:17:18.029545
136,2,"Helaas, de groep waarin je zat is opgeheven door de organisator.",true,2025-12-01 13:21:57.795183
137,4,"Helaas, de groep waarin je zat is opgeheven door de organisator.",true,2025-12-01 13:21:57.851673
138,5,"Helaas, de groep waarin je zat is opgeheven door de organisator.",true,2025-12-01 13:21:57.887316
139,19,"Helaas, de groep waarin je zat is opgeheven door de organisator.",false,2025-12-01 13:21:57.927786
140,2,Je bent toegevoegd aan Groep #2! Bekijk snel je nieuwe reisgenoten.,true,2025-12-01 23:04:31.386812
141,4,Je bent toegevoegd aan Groep #2! Bekijk snel je nieuwe reisgenoten.,true,2025-12-01 23:04:31.387119
142,5,Je bent toegevoegd aan Groep #2! Bekijk snel je nieuwe reisgenoten.,true,2025-12-01 23:04:31.3873
143,19,Je bent toegevoegd aan Groep #2! Bekijk snel je nieuwe reisgenoten.,false,2025-12-01 23:04:31.387453
144,2,Je bent toegevoegd aan Groep #2! Bekijk snel je nieuwe reisgenoten.,true,2025-12-01 23:21:39.492917
145,4,Je bent toegevoegd aan Groep #2! Bekijk snel je nieuwe reisgenoten.,true,2025-12-01 23:21:39.493292
146,9,Je bent toegevoegd aan Groep #3! Bekijk snel je nieuwe reisgenoten.,false,2025-12-01 23:22:32.713055
147,11,Je bent toegevoegd aan Groep #3! Bekijk snel je nieuwe reisgenoten.,false,2025-12-01 23:22:32.713265
148,12,Je bent toegevoegd aan Groep #4! Bekijk snel je nieuwe reisgenoten.,false,2025-12-01 23:22:38.885878
149,15,Je bent toegevoegd aan Groep #4! Bekijk snel je nieuwe reisgenoten.,false,2025-12-01 23:22:38.886071
150,16,Je bent toegevoegd aan Groep #4! Bekijk snel je nieuwe reisgenoten.,false,2025-12-01 23:22:38.886196
151,14,Je bent toegevoegd aan Groep #4! Bekijk snel je nieuwe reisgenoten.,false,2025-12-01 23:22:38.886303
152,8,Je bent toegevoegd aan Groep #4! Bekijk snel je nieuwe reisgenoten.,false,2025-12-01 23:22:38.886412
153,7,Betaling ontvangen! Je plek voor USA is definitief.,false,2025-12-02 13:38:45.963068
154,5,Je bent toegevoegd aan Groep #5! Bekijk snel je nieuwe reisgenoten.,true,2025-12-02 13:42:34.750451
155,7,Je bent uit Groep #1 verwijderd door een organisator.,false,2025-12-02 13:42:56.705652
156,7,De organisator heeft je handmatig toegevoegd aan Groep #5.,false,2025-12-02 13:43:06.537491
157,5,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Citytrip Amsterdam . ✈️,true,2025-12-02 13:43:14.126166
158,7,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Citytrip Amsterdam . ✈️,false,2025-12-02 13:43:14.126322
159,7,Betaling ontvangen! Je plek voor Citytrip Amsterdam  is definitief.,false,2025-12-02 13:50:43.322206
160,5,Betaling ontvangen! Je plek voor Citytrip Amsterdam  is definitief.,true,2025-12-02 13:51:15.992692
161,2,Je bent uit Groep #2 verwijderd door een organisator.,false,2025-12-03 14:31:27.997132
162,4,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar West Coast USA. ✈️,true,2025-12-03 14:31:56.228834
163,2,De organisator heeft je handmatig toegevoegd aan Groep #2.,false,2025-12-03 14:31:57.001737
164,2,Betaling ontvangen! Je plek voor West Coast USA is definitief.,false,2025-12-03 14:32:08.862555
165,2,Betaling ontvangen! Je plek voor West Coast USA is definitief.,true,2025-12-03 14:32:09.319847
166,6,Je bent toegevoegd aan Groep #6! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 14:32:28.961059
167,6,Er is een reis gekoppeld aan jouw groep! Jullie gaan naar Rondreis China. ✈️,false,2025-12-03 14:33:03.848832
168,21,De organisator heeft je handmatig toegevoegd aan Groep #6.,false,2025-12-03 14:33:26.363405
169,26,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.049188
170,454,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.049417
171,427,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.049553
172,368,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.049665
173,476,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.049776
174,393,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.049906
175,385,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.05004
176,294,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.050162
177,53,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.05027
178,488,Je bent toegevoegd aan Groep #7! Bekijk snel je nieuwe reisgenoten.,false,2025-12-03 15:23:47.05039
